Date,1913.HK,CPRI,EL,KER.PA,LUXE,MC.PA,RMS.PA,TPR,^GSPC,^HSI,^STOXX50E,^VIX
2025-07-16,49.5,18.579999923706055,85.48063659667969,191.43548583984375,7.809999942779541,463.9645080566406,2395.85791015625,99.67359161376953,6263.7001953125,24517.759765625,5298.06982421875,17.15999984741211
2025-07-17,49.25,19.469999313354492,85.6389389038086,191.63467407226562,7.75,465.1839294433594,2370.1171875,101.14884948730469,6297.35986328125,24498.94921875,5377.14990234375,16.520000457763672
2025-07-18,49.0,19.56999969482422,86.2820053100586,196.55503845214844,7.570000171661377,461.1842346191406,2343.38671875,102.39636993408203,6296.7900390625,24825.66015625,5359.22998046875,16.40999984741211
2025-07-21,49.099998474121094,19.40999984741211,85.12446594238281,196.55503845214844,7.590000152587891,457.3308410644531,2305.765625,105.35678100585938,6305.60009765625,24994.140625,5342.97998046875,16.649999618530273
2025-07-22,48.79999923706055,19.530000686645508,88.05296325683594,201.79412841796875,7.760000228881836,454.1603698730469,2278.044921875,105.19837188720703,6309.6201171875,25130.029296875,5290.47998046875,16.5
2025-07-23,48.0,19.8799991607666,88.7257308959961,211.7543487548828,8.380000114440918,468.2080993652344,2330.516357421875,108.08946228027344,6358.91015625,25538.0703125,5344.25,15.369999885559082
2025-07-24,48.599998474121094,19.579999923706055,85.84669494628906,211.5551300048828,8.1899995803833,458.7453918457031,2323.586181640625,107.35679626464844,6363.35009765625,25667.1796875,5355.2001953125,15.390000343322754
2025-07-25,48.04999923706055,19.65999984741211,89.43807220458984,220.91773986816406,8.229999542236328,476.7440185546875,2361.20703125,107.26766967773438,6388.64013671875,25388.349609375,5352.16015625,14.930000305175781
2025-07-28,48.0,19.739999771118164,91.53550720214844,215.04119873046875,8.0,477.2318115234375,2364.17724609375,109.32708740234375,6389.77001953125,25562.130859375,5337.580078125,15.029999732971191
2025-07-29,47.5,19.149999618530273,90.42742919921875,211.6049346923828,7.820000171661377,463.18408203125,2354.277099609375,106.33698272705078,6370.85986328125,25524.44921875,5379.2001953125,15.979999542236328
2025-07-30,46.79999923706055,18.59000015258789,92.66338348388672,215.04119873046875,7.690000057220459,468.988525390625,2247.3544921875,107.12905883789062,6362.89990234375,25176.9296875,5393.18017578125,15.479999542236328
2025-07-31,42.900001525878906,18.190000534057617,92.34678649902344,215.63882446289062,7.699999809265137,460.7940368652344,2129.54150390625,106.96074676513672,6339.39013671875,24773.330078125,5319.919921875,16.719999313354492
2025-08-01,40.599998474121094,16.989999771118164,90.07125854492188,215.2902069091797,7.579999923706055,450.35577392578125,2057.269775390625,105.25776672363281,6238.009765625,24507.810546875,,20.3799991607666
2025-08-04,41.560001373291016,18.309999465942383,91.5157241821289,214.19459533691406,8.039999961853027,450.9898986816406,2076.080078125,110.78253936767578,6329.93994140625,24733.44921875,5242.31982421875,17.520000457763672
2025-08-05,41.29999923706055,18.200000762939453,89.9525375366211,210.55909729003906,8.109999656677246,445.331787109375,2074.10009765625,110.3864974975586,6299.18994140625,24902.529296875,5249.58984375,17.850000381469727
2025-08-06,40.939998626708984,20.84000015258789,89.19072723388672,208.41766357421875,8.34000015258789,446.50244140625,2091.920654296875,111.03997802734375,6345.06005859375,24910.630859375,5263.2900390625,16.770000457763672
2025-08-07,41.220001220703125,20.770000457763672,90.24934387207031,212.25234985351562,7.940000057220459,449.8192443847656,2100.830810546875,107.40629577636719,6340.0,25081.630859375,5332.06982421875,16.56999969482422
2025-08-08,40.41999816894531,19.700000762939453,89.72499084472656,214.79220581054688,8.039999961853027,450.0631408691406,2092.91064453125,108.01025390625,6389.4501953125,24858.8203125,5347.740234375,15.149999618530273
2025-08-11,40.439998626708984,19.420000076293945,88.19147491455078,212.25234985351562,7.840000152587891,446.7950744628906,2016.6788330078125,106.89143371582031,6373.4501953125,24906.810546875,5331.85009765625,16.25
2025-08-12,39.84000015258789,19.6200008392334,90.72422790527344,212.50135803222656,7.880000114440918,445.96588134765625,2025.5889892578125,109.76274108886719,6445.759765625,24969.6796875,5335.97021484375,14.729999542236328
2025-08-13,40.58000183105469,22.030000686645508,94.2463607788086,216.48544311523438,8.180000305175781,458.111328125,2054.2998046875,112.40631103515625,6466.580078125,25613.669921875,5388.25,14.489999771118164
2025-08-14,41.70000076293945,21.360000610351562,88.54764556884766,210.90771484375,7.929999828338623,461.33056640625,2058.259765625,94.74288177490234,6468.5400390625,25519.3203125,5434.7001953125,14.829999923706055
2025-08-15,41.47999954223633,20.940000534057617,90.00199890136719,210.80810546875,8.529999732971191,464.4522705078125,2044.3995361328125,99.74290466308594,6449.7998046875,25270.0703125,5448.60986328125,15.09000015258789
2025-08-18,41.52000045776367,20.5,89.77444458007812,209.41368103027344,8.329999923706055,464.2084045410156,2052.31982421875,98.9211196899414,6449.14990234375,25176.849609375,5434.64013671875,14.989999771118164
2025-08-19,42.0,20.079999923706055,88.91371154785156,215.63882446289062,8.079999923706055,477.9146423339844,2084.990478515625,96.95081329345703,6411.3701171875,25122.900390625,5483.27978515625,15.569999694824219
2025-08-20,41.880001068115234,20.149999618530273,85.6488265991211,220.76832580566406,8.220000267028809,481.475341796875,2082.0205078125,97.89141845703125,6395.77978515625,25165.939453125,5472.31982421875,15.6899995803833
